['contig_12507', 1080899]
['contig_35967', 21509]
['contig_45322', 21509]
['contig_12400', 21500]
['contig_25670', 21500]
['contig_126801', 21499]
['contig_92707', 21498]
['contig_59984', 21497]
['contig_33626', 21495]
['contig_114800', 21494]
['contig_30987', 21492]
['contig_131899', 21489]
['contig_126226', 21489]
['contig_125878', 21484]
['contig_137884', 21482]
['contig_67526', 21482]
['contig_87530', 21478]
['contig_134610', 21478]
['contig_120124', 21477]
['contig_68119', 21477]
['contig_76111', 21476]
['contig_130384', 21475]
['contig_95866', 21475]
['contig_46186', 21474]
['contig_100599', 21473]
['contig_138080', 21472]
['contig_7689', 21470]
['contig_57658', 21467]
['contig_81213', 21463]
['contig_57630', 21463]
['contig_34280', 21460]
['contig_34879', 21460]
['contig_41193', 21455]
['contig_67161', 21449]
['contig_96876', 21449]
['contig_92687', 21449]
['contig_45098', 21444]
['contig_117223', 21443]
['contig_63522', 21442]
['contig_22403', 21441]
['contig_71513', 21440]
['contig_30929', 21437]
['contig_59356', 21436]
['contig_121409', 21436]
['contig_113393', 21435]
['contig_50129', 21435]
['contig_54712', 21433]
['contig_65152', 21433]
['contig_82535', 21429]
['contig_8046', 21429]
['contig_79874', 21425]
['contig_86700', 21416]
['contig_64354', 21408]
['contig_80009', 21408]
['contig_98625', 21407]
['contig_133414', 21407]
['contig_72412', 21404]
['contig_139523', 21402]
['contig_111343', 21400]
['contig_86958', 21396]
['contig_116161', 21387]
['contig_119461', 21385]
['contig_110670', 21383]
['contig_92890', 21382]
['contig_94270', 21380]
['contig_84419', 21379]
['contig_68564', 21376]
['contig_84888', 21375]
['contig_33903', 21375]
['contig_127158', 21373]
['contig_30019', 21372]
['contig_93963', 21370]
['contig_84404', 21370]
['contig_90223', 21370]
['contig_19198', 21369]
['contig_83423', 21368]
['contig_101062', 21365]
['contig_1501', 21359]
['contig_94530', 21358]
['contig_72847', 21352]
['contig_28183', 21352]
['contig_99934', 21351]
['contig_131165', 21349]
['contig_72673', 21349]
['contig_126079', 21349]
['contig_61042', 21345]
['contig_62626', 21342]
['contig_118845', 21336]
['contig_113951', 21332]
['contig_70074', 21331]
['contig_85481', 21328]
['contig_119655', 21326]
['contig_131981', 21325]
['contig_90806', 21319]
['contig_25820', 21318]
['contig_132963', 21318]
['contig_33199', 21317]
['contig_69194', 21317]
['contig_65655', 21315]
['contig_80364', 21314]
['contig_71879', 21312]
['contig_75523', 21309]
['contig_134624', 21309]
['contig_26866', 21308]
['contig_90507', 21307]
['contig_75183', 21302]
['contig_112330', 21301]
['contig_37872', 21300]
['contig_115039', 21296]
['contig_76340', 21296]
['contig_132733', 21295]
['contig_28544', 21295]
['contig_75181', 21295]
['contig_76286', 21293]
['contig_68864', 21292]
['contig_60187', 21284]
['contig_41085', 21282]
['contig_134720', 21282]
['contig_66098', 21281]
['contig_64300', 21281]
['contig_70453', 21274]
['contig_73579', 21272]
['contig_135773', 21270]
['contig_70701', 21269]
['contig_92822', 21268]
['contig_141442', 21265]
['contig_94923', 21264]
['contig_87558', 21263]
['contig_83510', 21262]
['contig_33863', 21256]
['contig_92177', 21255]
['contig_13572', 21255]
['contig_56337', 21251]
['contig_135705', 21247]
['contig_131765', 21245]
['contig_93431', 21243]
['contig_140952', 21243]
['contig_9423', 21241]
['contig_108310', 21241]
['contig_86005', 21240]
['contig_85390', 21237]
['contig_24989', 21236]
['contig_86016', 21236]
['contig_89600', 21235]
['contig_119565', 21234]
['contig_132905', 21225]
['contig_46245', 21225]
['contig_93918', 21221]
['contig_89606', 21219]
['contig_136576', 21218]
['contig_43215', 21216]
['contig_101689', 21215]
['contig_96754', 21210]
['contig_74953', 21210]
['contig_49072', 21207]
['contig_84833', 21205]
['contig_119086', 21201]
['contig_34938', 21200]
['contig_67002', 21195]
['contig_136966', 21194]
['contig_106651', 21193]
['contig_139090', 21192]
['contig_131150', 21189]
['contig_94182', 21187]
['contig_78042', 21183]
['contig_114204', 21181]
['contig_28024', 21180]
['contig_69766', 21178]
['contig_69149', 21178]
['contig_136717', 21176]
['contig_101703', 21174]
['contig_136025', 21174]
['contig_136192', 21173]
['contig_138742', 21171]
['contig_91468', 21171]
['contig_99245', 21171]
['contig_64556', 21167]
['contig_63872', 21165]
['contig_135886', 21162]
['contig_43347', 21162]
['contig_69564', 21160]
['contig_77640', 21157]
['contig_99466', 21157]
['contig_88905', 21157]
['contig_81688', 21157]
['contig_83078', 21156]
['contig_110526', 21154]
['contig_79299', 21154]
['contig_71284', 21152]
['contig_4152', 21145]
['contig_92673', 21142]
['contig_134190', 21141]
['contig_63667', 21141]
['contig_134616', 21138]
['contig_78916', 21134]
['contig_92507', 21134]
['contig_29564', 21130]
['contig_119046', 21129]
['contig_61169', 21129]
['contig_45836', 21123]
['contig_138566', 21121]
['contig_76489', 21119]
['contig_81001', 21114]
['contig_23765', 21111]
['contig_81763', 21109]
['contig_59701', 21109]
['contig_113652', 21106]
['contig_21795', 21104]
['contig_78227', 21104]
['contig_138916', 21102]
['contig_86025', 21101]
['contig_94155', 21100]
['contig_108769', 21099]
['contig_10187', 21097]
['contig_63386', 21095]
['contig_124021', 21094]
['contig_137346', 21090]
['contig_141576', 21089]
['contig_59948', 21084]
['contig_86548', 21084]
['contig_66832', 21083]
['contig_63827', 21082]
['contig_66130', 21082]
['contig_110168', 21080]
['contig_63341', 21078]
['contig_121605', 21077]
['contig_92997', 21074]
['contig_110098', 21074]
['contig_66789', 21072]
['contig_133169', 21069]
['contig_59678', 21067]
['contig_135170', 21066]
['contig_50732', 21065]
['contig_67935', 21064]
['contig_66133', 21061]
['contig_58038', 21058]
['contig_100876', 21052]
['contig_136621', 21051]
['contig_116417', 21050]
['contig_93450', 21049]
['contig_96114', 21049]
['contig_113876', 21048]
['contig_90263', 21048]
['contig_69153', 21047]
['contig_62176', 21028]
['contig_139920', 21028]
['contig_95907', 21027]
['contig_41895', 21026]
['contig_122258', 21023]
['contig_133005', 21021]
['contig_59370', 21016]
['contig_106071', 21016]
['contig_133969', 21015]
['contig_79972', 21011]
['contig_61027', 21006]
['contig_92728', 21005]
['contig_8269', 21004]
['contig_92241', 21002]
['contig_77641', 21002]
['contig_34630', 20994]
['contig_29307', 20993]
['contig_63017', 20989]
['contig_39825', 20988]
['contig_85244', 20986]
['contig_69224', 20972]
['contig_135230', 20970]
['contig_64770', 20969]
['contig_89046', 20968]
['contig_32796', 20966]
['contig_86875', 20966]
['contig_110426', 20963]
['contig_101676', 20961]
['contig_104499', 20960]
['contig_86604', 20960]
['contig_96383', 20960]
['contig_52222', 20956]
['contig_92028', 20950]
['contig_32353', 20949]
['contig_45690', 20945]
['contig_136766', 20944]
['contig_84103', 20943]
['contig_71975', 20942]
['contig_64181', 20941]
['contig_76316', 20938]
['contig_78658', 20936]
['contig_75839', 20935]
['contig_140379', 20935]
['contig_94405', 20933]
['contig_94957', 20924]
['contig_136363', 20922]
['contig_141342', 20920]
['contig_6469', 20919]
['contig_89963', 20917]
['contig_69514', 20916]
['contig_100704', 20914]
['contig_5981', 20912]
['contig_9344', 20911]
['contig_13697', 20911]
['contig_134563', 20907]
['contig_113682', 20906]
['contig_51487', 20904]
['contig_132453', 20900]
['contig_66624', 20894]
['contig_135541', 20890]
['contig_62350', 20890]
['contig_79129', 20887]
['contig_116394', 20884]
['contig_32768', 20878]
['contig_25611', 20877]
['contig_58072', 20876]
['contig_92537', 20875]
['contig_27899', 20863]
['contig_114099', 20860]
['contig_91189', 20859]
['contig_95723', 20857]
['contig_139596', 20855]
['contig_63227', 20855]
['contig_91815', 20852]
['contig_47083', 20850]
['contig_134356', 20847]
['contig_86883', 20844]
['contig_50920', 20835]
['contig_47651', 20833]
['contig_63054', 20831]
['contig_127495', 20827]
['contig_58856', 20826]
['contig_68750', 20825]
['contig_89753', 20824]
['contig_55567', 20824]
['contig_83724', 20823]
['contig_62417', 20816]
['contig_120193', 20811]
['contig_136606', 20806]
['contig_135923', 20805]
['contig_140768', 20796]
['contig_85348', 20793]
['contig_134334', 20792]
['contig_136989', 20786]
['contig_133413', 20784]
['contig_15354', 20781]
['contig_90138', 20777]
['contig_22972', 20773]
['contig_22992', 20773]
['contig_115864', 20773]
['contig_64004', 20772]
['contig_105943', 20768]
['contig_54683', 20767]
['contig_49112', 20766]
['contig_67276', 20764]
['contig_86219', 20758]
['contig_30607', 20756]
['contig_67426', 20754]
['contig_14979', 20751]
['contig_71320', 20749]
['contig_134560', 20740]
['contig_83125', 20740]
['contig_123571', 20739]
['contig_92232', 20736]
['contig_62640', 20733]
['contig_79858', 20730]
['contig_134207', 20730]
['contig_96008', 20730]
['contig_115439', 20728]
['contig_58543', 20725]
['contig_6506', 20723]
['contig_86075', 20720]
['contig_136501', 20719]
['contig_53357', 20718]
['contig_126929', 20714]
['contig_84720', 20711]
['contig_67644', 20708]
['contig_114997', 20708]
['contig_82072', 20705]
['contig_90069', 20702]
['contig_136705', 20701]
['contig_80416', 20699]
['contig_93203', 20699]
['contig_14332', 20698]
['contig_99879', 20696]
['contig_22289', 20695]
['contig_41721', 20681]
['contig_132797', 20678]
['contig_63285', 20675]
['contig_19756', 20673]
['contig_137892', 20672]
['contig_97104', 20668]
['contig_67114', 20666]
['contig_55436', 20666]
['contig_136644', 20662]
['contig_69962', 20661]
['contig_136429', 20659]
['contig_62139', 20659]
['contig_69499', 20656]
['contig_85016', 20655]
['contig_79220', 20652]
['contig_135742', 20650]
['contig_128693', 20649]
['contig_136058', 20649]
['contig_40911', 20647]
['contig_96639', 20645]
['contig_78081', 20640]
['contig_57995', 20638]
['contig_89672', 20637]
['contig_79065', 20637]
['contig_96942', 20636]
['contig_94783', 20635]
['contig_14280', 20632]
['contig_123892', 20630]
['contig_76167', 20628]
['contig_89749', 20628]
['contig_141244', 20627]
['contig_61351', 20624]
['contig_78282', 20620]
['contig_59995', 20614]
['contig_139391', 20609]
['contig_73898', 20607]
['contig_131116', 20606]
['contig_25973', 20603]
['contig_45065', 20600]
['contig_47939', 20599]
['contig_129255', 20598]
['contig_55439', 20596]
['contig_72199', 20594]
['contig_85786', 20593]
['contig_108886', 20593]
['contig_39877', 20589]
['contig_66551', 20588]
['contig_10620', 20588]
['contig_49824', 20585]
['contig_19403', 20583]
['contig_126488', 20582]
['contig_93701', 20581]
['contig_68759', 20579]
['contig_78803', 20577]
['contig_24829', 20576]
['contig_65717', 20573]
['contig_71973', 20570]
['contig_67047', 20568]
['contig_79901', 20568]
['contig_6628', 20567]
['contig_74436', 20560]
['contig_88101', 20559]
['contig_66507', 20558]
['contig_130825', 20550]
['contig_61832', 20550]
['contig_70840', 20547]
['contig_11721', 20545]
['contig_56208', 20544]
['contig_102634', 20543]
['contig_24648', 20543]
['contig_86815', 20542]
['contig_69710', 20539]
['contig_49419', 20539]
['contig_80675', 20537]
['contig_137165', 20535]
['contig_109229', 20535]
['contig_6400', 20534]
['contig_67014', 20531]
['contig_1652', 20529]
['contig_137087', 20528]
['contig_15654', 20527]
['contig_103045', 20527]
['contig_123688', 20522]
['contig_63331', 20522]
['contig_76613', 20519]
['contig_56904', 20518]
['contig_116723', 20518]
['contig_15125', 20517]
['contig_115941', 20516]
['contig_113875', 20514]
['contig_71830', 20504]
['contig_82090', 20503]
['contig_137026', 20495]
['contig_54115', 20494]
['contig_141345', 20481]
['contig_109519', 20481]
['contig_94669', 20480]
['contig_83249', 20480]
['contig_3883', 20478]
['contig_56721', 20472]
['contig_124831', 20470]
['contig_29285', 20468]
['contig_22715', 20468]
['contig_85873', 20459]
['contig_102552', 20459]
['contig_67170', 20456]
['contig_84482', 20456]
['contig_134618', 20455]
['contig_122913', 20446]
['contig_92048', 20445]
['contig_77097', 20442]
['contig_93691', 20437]
['contig_65813', 20436]
['contig_46517', 20436]
['contig_103103', 20430]
['contig_89869', 20430]
['contig_62349', 20430]
['contig_115412', 20426]
['contig_58262', 20425]
['contig_54602', 20423]
['contig_11982', 20421]
['contig_79461', 20411]
['contig_68435', 20407]
['contig_90382', 20402]
['contig_70951', 20400]
['contig_27759', 20397]
['contig_130309', 20397]
['contig_105189', 20393]
['contig_117447', 20393]
['contig_107701', 20392]
['contig_24814', 20385]
['contig_76962', 20384]
['contig_127484', 20382]
['contig_111059', 20379]
['contig_67573', 20377]
['contig_12220', 20376]
['contig_51224', 20376]
['contig_112265', 20376]
['contig_114999', 20374]
['contig_85456', 20373]
['contig_62300', 20370]
['contig_51181', 20369]
['contig_66429', 20368]
['contig_38032', 20362]
['contig_136237', 20362]
['contig_134037', 20354]
['contig_126160', 20353]
['contig_22510', 20351]
['contig_81947', 20349]
['contig_55068', 20348]
['contig_24888', 20348]
['contig_140381', 20347]
['contig_103559', 20347]
['contig_61954', 20347]
['contig_92109', 20344]
['contig_70864', 20337]
['contig_91352', 20335]
['contig_116379', 20334]
['contig_133610', 20325]
['contig_138914', 20316]
['contig_89270', 20314]
['contig_58750', 20312]
['contig_55380', 20310]
['contig_32592', 20309]
['contig_2370', 20304]
['contig_26083', 20303]
['contig_63769', 20303]
['contig_72314', 20300]
['contig_89858', 20300]
['contig_954', 20299]
['contig_58341', 20299]
['contig_138575', 20299]
['contig_59481', 20298]
['contig_35932', 20297]
['contig_94362', 20297]
['contig_79828', 20296]
['contig_92153', 20294]
['contig_11981', 20294]
['contig_92069', 20294]
['contig_78893', 20292]
['contig_87272', 20288]
['contig_130734', 20286]
['contig_92149', 20285]
['contig_2082', 20284]
['contig_61981', 20282]
['contig_134562', 20281]
['contig_137345', 20279]
['contig_93983', 20275]
['contig_48165', 20275]
['contig_59196', 20274]
['contig_487', 20272]
['contig_62893', 20272]
['contig_22693', 20271]
['contig_20604', 20270]
['contig_77419', 20267]
['contig_112453', 20266]
['contig_113219', 20259]
['contig_56205', 20258]
['contig_131711', 20258]
['contig_77749', 20257]
['contig_19931', 20257]
['contig_119080', 20254]
['contig_24169', 20253]
['contig_58886', 20250]
['contig_29708', 20250]
['contig_39836', 20247]
['contig_81453', 20246]
['contig_102322', 20245]
['contig_47847', 20239]
['contig_76431', 20237]
['contig_98600', 20233]
['contig_63056', 20231]
['contig_96128', 20228]
['contig_36152', 20226]
['contig_93621', 20226]
['contig_67253', 20225]
['contig_134092', 20224]
['contig_78736', 20214]
['contig_52651', 20207]
['contig_138064', 20206]
['contig_55007', 20204]
['contig_80480', 20203]
['contig_133520', 20202]
['contig_110723', 20198]
['contig_121897', 20197]
['contig_62757', 20197]
['contig_95839', 20195]
['contig_91641', 20195]
['contig_101242', 20194]
['contig_45536', 20193]
['contig_66357', 20188]
['contig_115880', 20187]
['contig_89657', 20187]
['contig_103991', 20186]
['contig_138720', 20183]
['contig_101851', 20176]
['contig_109319', 20169]
['contig_42333', 20169]
['contig_67343', 20168]
['contig_70666', 20161]
['contig_74347', 20155]
['contig_125123', 20151]
['contig_117780', 20143]
['contig_102065', 20141]
['contig_76623', 20136]
['contig_50458', 20129]
['contig_49461', 20127]
['contig_103817', 20126]
['contig_32511', 20123]
['contig_20948', 20123]
['contig_53338', 20123]
['contig_69300', 20119]
['contig_13336', 20119]
['contig_134653', 20118]
['contig_85735', 20118]
['contig_50530', 20118]
['contig_51322', 20112]
['contig_137126', 20112]
['contig_81639', 20110]
['contig_136133', 20110]
['contig_136185', 20106]
['contig_90969', 20104]
['contig_121440', 20104]
['contig_141267', 20089]
['contig_38236', 20080]
['contig_129257', 20079]
['contig_11199', 20079]
['contig_84777', 20077]
['contig_86975', 20076]
['contig_137337', 20075]
['contig_88926', 20074]
['contig_140717', 20074]
['contig_76461', 20074]
['contig_72636', 20073]
['contig_91040', 20072]
['contig_109596', 20072]
['contig_103763', 20069]
['contig_65422', 20067]
['contig_125725', 20067]
['contig_107502', 20066]
['contig_71574', 20064]
['contig_61547', 20063]
['contig_5824', 20060]
['contig_121601', 20059]
['contig_132937', 20059]
['contig_95569', 20051]
['contig_72783', 20049]
['contig_78672', 20048]
['contig_55528', 20048]
['contig_122184', 20048]
['contig_134042', 20046]
['contig_117054', 20037]
['contig_125860', 20035]
['contig_75500', 20035]
['contig_124330', 20034]
['contig_123969', 20033]
['contig_87765', 20032]
['contig_80957', 20031]
['contig_100255', 20029]
['contig_13854', 20028]
['contig_135243', 20028]
['contig_131479', 20026]
['contig_90260', 20024]
['contig_119008', 20019]
['contig_90703', 20017]
['contig_113004', 20012]
['contig_66078', 20012]
['contig_85139', 20009]
['contig_134648', 20008]
