['contig_12507', 1080899]
['contig_137077', 7366]
['contig_139974', 7366]
['contig_41286', 7366]
['contig_95700', 7366]
['contig_119854', 7365]
['contig_140137', 7365]
['contig_21937', 7365]
['contig_103353', 7364]
['contig_112951', 7364]
['contig_126752', 7364]
['contig_139703', 7364]
['contig_27600', 7364]
['contig_51532', 7364]
['contig_87517', 7364]
['contig_114323', 7363]
['contig_114905', 7363]
['contig_120636', 7363]
['contig_125183', 7363]
['contig_127889', 7363]
['contig_74167', 7363]
['contig_91892', 7363]
['contig_106523', 7362]
['contig_131002', 7362]
['contig_3523', 7361]
['contig_81216', 7361]
['contig_121361', 7360]
['contig_21262', 7360]
['contig_61286', 7360]
['contig_74711', 7360]
['contig_53723', 7359]
['contig_90615', 7359]
['contig_42289', 7358]
['contig_11539', 7357]
['contig_64790', 7356]
['contig_65647', 7356]
['contig_123722', 7355]
['contig_73963', 7353]
['contig_98299', 7353]
['contig_103262', 7352]
['contig_106302', 7352]
['contig_133267', 7352]
['contig_138025', 7352]
['contig_141536', 7352]
['contig_50232', 7352]
['contig_68031', 7352]
['contig_81237', 7352]
['contig_18094', 7351]
['contig_119639', 7350]
['contig_122539', 7350]
['contig_42816', 7348]
['contig_96201', 7348]
['contig_138206', 7347]
['contig_67929', 7347]
['contig_133091', 7346]
['contig_138264', 7346]
['contig_5465', 7346]
['contig_59816', 7346]
['contig_60375', 7346]
['contig_104241', 7345]
['contig_125025', 7345]
['contig_92136', 7345]
['contig_103561', 7344]
['contig_121051', 7344]
['contig_66749', 7343]
['contig_12271', 7342]
['contig_27922', 7342]
['contig_68528', 7342]
['contig_84847', 7342]
['contig_90115', 7342]
['contig_34959', 7341]
['contig_14465', 7340]
['contig_112906', 7339]
['contig_20148', 7339]
['contig_105526', 7338]
['contig_111540', 7338]
['contig_64302', 7338]
['contig_84454', 7338]
['contig_87202', 7338]
['contig_133830', 7337]
['contig_85312', 7337]
['contig_139713', 7336]
['contig_20481', 7336]
['contig_41029', 7336]
['contig_116206', 7334]
['contig_44034', 7334]
['contig_124222', 7333]
['contig_65237', 7333]
['contig_92184', 7333]
['contig_94781', 7333]
['contig_75630', 7332]
['contig_120987', 7331]
['contig_128847', 7331]
['contig_132932', 7331]
['contig_79230', 7331]
['contig_83954', 7331]
['contig_104306', 7330]
['contig_12608', 7330]
['contig_21244', 7330]
['contig_42441', 7330]
['contig_57919', 7330]
['contig_110008', 7329]
['contig_118811', 7329]
['contig_134294', 7328]
['contig_46221', 7328]
['contig_74520', 7328]
['contig_89351', 7328]
['contig_111417', 7327]
['contig_127939', 7327]
['contig_117072', 7326]
['contig_74834', 7326]
['contig_80613', 7325]
['contig_141030', 7324]
['contig_17422', 7324]
['contig_69014', 7324]
['contig_94305', 7324]
['contig_43789', 7323]
['contig_65603', 7323]
['contig_94786', 7323]
['contig_11522', 7322]
['contig_123031', 7322]
['contig_129361', 7322]
['contig_141328', 7322]
['contig_115763', 7321]
['contig_126011', 7321]
['contig_130789', 7320]
['contig_132700', 7319]
['contig_49057', 7319]
['contig_93625', 7318]
['contig_122923', 7317]
['contig_79396', 7317]
['contig_85079', 7317]
['contig_101875', 7316]
['contig_135406', 7316]
['contig_35712', 7315]
['contig_69117', 7315]
['contig_73453', 7315]
['contig_100877', 7314]
['contig_122215', 7313]
['contig_124041', 7313]
['contig_135726', 7313]
['contig_13585', 7313]
['contig_37295', 7313]
['contig_43806', 7313]
['contig_134746', 7312]
['contig_79696', 7311]
['contig_105117', 7310]
['contig_117063', 7310]
['contig_23607', 7310]
['contig_25464', 7310]
['contig_52730', 7310]
['contig_81717', 7310]
['contig_111120', 7309]
['contig_83226', 7309]
['contig_106762', 7308]
['contig_133346', 7308]
['contig_49723', 7308]
['contig_73889', 7308]
['contig_126120', 7307]
['contig_91789', 7307]
['contig_141517', 7306]
['contig_92790', 7306]
['contig_122299', 7305]
['contig_77724', 7305]
['contig_30980', 7304]
['contig_38968', 7304]
['contig_39124', 7304]
['contig_42335', 7304]
['contig_71387', 7304]
['contig_105626', 7303]
['contig_116064', 7303]
['contig_12709', 7303]
['contig_134011', 7303]
['contig_40482', 7303]
['contig_123769', 7302]
['contig_139612', 7302]
['contig_90368', 7302]
['contig_120090', 7301]
['contig_127857', 7301]
['contig_129485', 7301]
['contig_50327', 7301]
['contig_52025', 7301]
['contig_116474', 7300]
['contig_121148', 7300]
['contig_57453', 7300]
['contig_70481', 7300]
['contig_90794', 7300]
['contig_96800', 7300]
['contig_31600', 7299]
['contig_93804', 7299]
['contig_79413', 7298]
['contig_82008', 7298]
['contig_111479', 7297]
['contig_125661', 7297]
['contig_81387', 7297]
['contig_138360', 7296]
['contig_67711', 7296]
['contig_93548', 7296]
['contig_121571', 7295]
['contig_133618', 7295]
['contig_68021', 7295]
['contig_76233', 7295]
['contig_129234', 7294]
['contig_131652', 7294]
['contig_97940', 7294]
['contig_124681', 7293]
['contig_127611', 7293]
['contig_64701', 7293]
['contig_80501', 7293]
['contig_113386', 7292]
['contig_20927', 7291]
['contig_36113', 7291]
['contig_43628', 7290]
['contig_82526', 7290]
['contig_94551', 7290]
['contig_105657', 7289]
['contig_110198', 7289]
['contig_12039', 7289]
['contig_71917', 7289]
['contig_140651', 7288]
['contig_57564', 7288]
['contig_88419', 7288]
['contig_21612', 7287]
['contig_52737', 7287]
['contig_10155', 7286]
['contig_136777', 7286]
['contig_96805', 7286]
['contig_99633', 7286]
['contig_72311', 7285]
['contig_96302', 7285]
['contig_105752', 7283]
['contig_118841', 7283]
['contig_121553', 7283]
['contig_134340', 7283]
['contig_137639', 7283]
['contig_70419', 7283]
['contig_87317', 7283]
['contig_47626', 7282]
['contig_65444', 7282]
['contig_69964', 7282]
['contig_71740', 7282]
['contig_86893', 7282]
['contig_116938', 7281]
['contig_51611', 7281]
['contig_95284', 7281]
['contig_119000', 7280]
['contig_129069', 7279]
['contig_136214', 7279]
['contig_138424', 7279]
['contig_67341', 7279]
['contig_98927', 7279]
['contig_23609', 7278]
['contig_123647', 7277]
['contig_141128', 7277]
['contig_51507', 7276]
['contig_82066', 7276]
['contig_119363', 7275]
['contig_122366', 7275]
['contig_74070', 7275]
['contig_19740', 7274]
['contig_56996', 7274]
['contig_130096', 7273]
['contig_85309', 7273]
['contig_112158', 7272]
['contig_135515', 7272]
['contig_43734', 7272]
['contig_9481', 7272]
['contig_105516', 7271]
['contig_118371', 7271]
['contig_131072', 7271]
['contig_49531', 7271]
['contig_88435', 7271]
['contig_123797', 7270]
['contig_50025', 7270]
['contig_93234', 7270]
['contig_126272', 7269]
['contig_31004', 7269]
['contig_56910', 7269]
['contig_105374', 7268]
['contig_117314', 7268]
['contig_109694', 7267]
['contig_127235', 7267]
['contig_47976', 7267]
['contig_7920', 7267]
['contig_109505', 7266]
['contig_37546', 7266]
['contig_38831', 7266]
['contig_101337', 7265]
['contig_104789', 7265]
['contig_135384', 7265]
['contig_49424', 7265]
['contig_9665', 7264]
['contig_131875', 7263]
['contig_137469', 7263]
['contig_62931', 7263]
['contig_76723', 7263]
['contig_100813', 7262]
['contig_57421', 7262]
['contig_66013', 7262]
['contig_97438', 7262]
['contig_129555', 7261]
['contig_137762', 7261]
['contig_51931', 7261]
['contig_60459', 7261]
['contig_93385', 7261]
['contig_108405', 7260]
['contig_123812', 7260]
['contig_12823', 7260]
['contig_135835', 7260]
['contig_89680', 7260]
['contig_99972', 7260]
['contig_127315', 7259]
['contig_49930', 7259]
['contig_75291', 7259]
['contig_89197', 7259]
['contig_130788', 7258]
['contig_74139', 7258]
['contig_78713', 7257]
['contig_128381', 7255]
['contig_33810', 7255]
['contig_94402', 7255]
['contig_24251', 7254]
['contig_50076', 7254]
['contig_9003', 7254]
['contig_11575', 7253]
['contig_7095', 7253]
['contig_24463', 7252]
['contig_68589', 7252]
['contig_65819', 7251]
['contig_101228', 7250]
['contig_89568', 7250]
['contig_122002', 7248]
['contig_139514', 7248]
['contig_22952', 7248]
['contig_61905', 7248]
['contig_71068', 7248]
['contig_100443', 7247]
['contig_131034', 7246]
['contig_126005', 7245]
['contig_38904', 7245]
['contig_67597', 7245]
['contig_77889', 7245]
['contig_123813', 7244]
['contig_129188', 7244]
['contig_127523', 7243]
['contig_39016', 7243]
['contig_55151', 7243]
['contig_111792', 7242]
['contig_11341', 7242]
['contig_66105', 7242]
['contig_68273', 7242]
['contig_81439', 7242]
['contig_139646', 7241]
['contig_82211', 7241]
['contig_84262', 7241]
['contig_119030', 7240]
['contig_130189', 7240]
['contig_50279', 7240]
['contig_65799', 7240]
['contig_96282', 7240]
['contig_101475', 7239]
['contig_122650', 7239]
['contig_131219', 7239]
['contig_29671', 7239]
['contig_67152', 7238]
['contig_87398', 7238]
['contig_140950', 7237]
['contig_77055', 7237]
['contig_10325', 7236]
['contig_4039', 7236]
['contig_74018', 7236]
['contig_46350', 7235]
['contig_109461', 7234]
['contig_113403', 7234]
['contig_37792', 7234]
['contig_87270', 7234]
['contig_135467', 7233]
['contig_41325', 7233]
['contig_59459', 7233]
['contig_96743', 7233]
['contig_103688', 7232]
['contig_124523', 7232]
['contig_138764', 7232]
['contig_41257', 7232]
['contig_61085', 7232]
['contig_80347', 7232]
['contig_52452', 7231]
['contig_75686', 7231]
['contig_88389', 7231]
['contig_136346', 7230]
['contig_18221', 7230]
['contig_18938', 7230]
['contig_40002', 7230]
['contig_60902', 7230]
['contig_126031', 7229]
['contig_124086', 7228]
['contig_126904', 7228]
['contig_119404', 7227]
['contig_123583', 7227]
['contig_131968', 7227]
['contig_107982', 7226]
['contig_126933', 7226]
['contig_40650', 7226]
['contig_33193', 7225]
['contig_76178', 7225]
['contig_120924', 7224]
['contig_17006', 7224]
['contig_74585', 7224]
['contig_95675', 7224]
['contig_131674', 7223]
['contig_139795', 7223]
['contig_35786', 7223]
['contig_52155', 7223]
['contig_65950', 7223]
['contig_68431', 7223]
['contig_72427', 7223]
['contig_40569', 7222]
['contig_113201', 7221]
['contig_116416', 7221]
['contig_128277', 7221]
['contig_92202', 7221]
['contig_103362', 7220]
['contig_80727', 7220]
['contig_85388', 7220]
['contig_85904', 7220]
['contig_102649', 7219]
['contig_40090', 7219]
['contig_118938', 7218]
['contig_90559', 7218]
['contig_124961', 7217]
['contig_129017', 7217]
['contig_38567', 7217]
['contig_38847', 7217]
['contig_80828', 7217]
['contig_113649', 7216]
['contig_126327', 7216]
['contig_64931', 7216]
['contig_65512', 7215]
['contig_87356', 7215]
['contig_91549', 7215]
['contig_128830', 7214]
['contig_40761', 7214]
['contig_64893', 7214]
['contig_111534', 7213]
['contig_112519', 7213]
['contig_11499', 7213]
['contig_126492', 7213]
['contig_109360', 7212]
['contig_117822', 7212]
['contig_127756', 7212]
['contig_84976', 7212]
['contig_90482', 7212]
['contig_105510', 7211]
['contig_123618', 7211]
['contig_57753', 7211]
['contig_114247', 7210]
['contig_25607', 7210]
['contig_91943', 7210]
['contig_122549', 7209]
['contig_126069', 7209]
['contig_19636', 7209]
['contig_32530', 7209]
['contig_50888', 7209]
['contig_93143', 7209]
['contig_113926', 7208]
['contig_123379', 7208]
['contig_129894', 7208]
['contig_24375', 7208]
['contig_72698', 7208]
['contig_76492', 7208]
['contig_39509', 7207]
['contig_51504', 7207]
['contig_75811', 7207]
['contig_124541', 7206]
['contig_37032', 7206]
['contig_83680', 7206]
['contig_126277', 7205]
['contig_40872', 7205]
['contig_96144', 7205]
['contig_103224', 7204]
['contig_101496', 7203]
['contig_51682', 7203]
['contig_70404', 7203]
['contig_115183', 7202]
['contig_138874', 7202]
['contig_17219', 7202]
['contig_57618', 7202]
['contig_69795', 7202]
['contig_73792', 7202]
['contig_102261', 7201]
['contig_119452', 7200]
['contig_129947', 7200]
['contig_1919', 7200]
['contig_36876', 7200]
['contig_58047', 7200]
['contig_59602', 7199]
['contig_119058', 7197]
['contig_123231', 7196]
['contig_25194', 7196]
['contig_78291', 7196]
['contig_79037', 7196]
['contig_118723', 7195]
['contig_90133', 7195]
['contig_110393', 7194]
['contig_114518', 7194]
['contig_115038', 7194]
['contig_121147', 7194]
['contig_129907', 7194]
['contig_140514', 7194]
['contig_136391', 7193]
['contig_141249', 7193]
['contig_69399', 7193]
['contig_80511', 7193]
['contig_6437', 7192]
['contig_68434', 7192]
['contig_99453', 7192]
['contig_16761', 7191]
['contig_106092', 7190]
['contig_23745', 7190]
['contig_67136', 7190]
['contig_110385', 7189]
['contig_135117', 7189]
['contig_68371', 7189]
['contig_93793', 7189]
['contig_56565', 7188]
['contig_92351', 7188]
['contig_95113', 7188]
['contig_104436', 7187]
['contig_109743', 7187]
['contig_89795', 7187]
['contig_131923', 7186]
['contig_31523', 7186]
['contig_73979', 7186]
['contig_114069', 7185]
['contig_65638', 7185]
['contig_8261', 7185]
['contig_101879', 7184]
['contig_109926', 7184]
['contig_62242', 7184]
['contig_62507', 7184]
['contig_65712', 7184]
['contig_79432', 7184]
['contig_87478', 7184]
['contig_124792', 7183]
['contig_76357', 7183]
['contig_86882', 7183]
['contig_122794', 7182]
['contig_133671', 7182]
['contig_134082', 7182]
['contig_48543', 7182]
['contig_56093', 7182]
['contig_71960', 7182]
['contig_11555', 7181]
['contig_127653', 7181]
['contig_9172', 7181]
['contig_756', 7180]
['contig_81075', 7180]
['contig_85953', 7180]
['contig_93218', 7180]
['contig_11119', 7179]
['contig_129460', 7179]
['contig_58872', 7178]
['contig_68647', 7178]
['contig_87235', 7178]
['contig_10716', 7177]
['contig_111456', 7177]
['contig_36179', 7177]
['contig_90488', 7177]
['contig_96124', 7177]
['contig_106183', 7176]
['contig_111365', 7176]
['contig_54884', 7176]
['contig_130194', 7175]
['contig_25479', 7175]
['contig_39448', 7175]
['contig_54177', 7175]
['contig_62136', 7175]
['contig_75505', 7175]
['contig_63230', 7174]
['contig_78115', 7174]
['contig_109967', 7173]
['contig_91924', 7173]
['contig_110822', 7172]
['contig_49421', 7172]
['contig_76430', 7172]
['contig_97378', 7172]
['contig_109455', 7171]
['contig_8818', 7171]
['contig_137746', 7170]
['contig_41761', 7170]
['contig_109655', 7169]
['contig_111825', 7169]
['contig_80495', 7169]
['contig_97351', 7169]
['contig_117613', 7168]
['contig_126093', 7168]
['contig_44059', 7168]
['contig_80820', 7168]
['contig_100404', 7167]
['contig_136617', 7167]
['contig_67947', 7167]
['contig_40118', 7166]
['contig_47501', 7166]
['contig_67568', 7166]
['contig_99558', 7166]
['contig_119138', 7165]
['contig_44184', 7165]
['contig_125886', 7164]
['contig_138065', 7163]
['contig_50490', 7163]
['contig_98626', 7163]
['contig_66316', 7162]
['contig_81156', 7162]
['contig_89899', 7162]
['contig_99718', 7162]
['contig_45045', 7161]
['contig_5454', 7161]
['contig_71087', 7161]
['contig_44114', 7160]
['contig_78956', 7160]
['contig_46019', 7159]
['contig_135016', 7158]
['contig_42672', 7158]
['contig_108440', 7157]
['contig_35929', 7157]
['contig_129464', 7156]
['contig_93393', 7156]
['contig_99093', 7156]
['contig_123396', 7155]
['contig_50510', 7155]
['contig_123715', 7154]
['contig_72309', 7154]
['contig_87171', 7154]
['contig_104015', 7153]
['contig_129663', 7153]
['contig_73198', 7153]
['contig_102945', 7152]
['contig_127411', 7152]
['contig_141248', 7152]
['contig_105133', 7151]
['contig_117016', 7151]
['contig_107620', 7150]
['contig_50787', 7150]
['contig_69349', 7150]
['contig_92286', 7150]
['contig_114219', 7149]
['contig_105161', 7148]
['contig_113115', 7148]
['contig_26663', 7148]
['contig_29353', 7148]
['contig_104975', 7147]
['contig_106333', 7147]
['contig_116640', 7147]
['contig_137934', 7147]
['contig_19009', 7147]
['contig_56202', 7147]
['contig_66442', 7147]
['contig_7387', 7147]
['contig_76441', 7147]
['contig_96577', 7147]
['contig_72895', 7146]
['contig_96115', 7146]
['contig_49436', 7145]
['contig_101977', 7144]
['contig_126587', 7144]
['contig_127877', 7144]
['contig_120015', 7143]
['contig_83685', 7142]
['contig_84556', 7142]
['contig_84848', 7142]
['contig_67570', 7141]
['contig_88202', 7141]
['contig_105724', 7140]
['contig_120678', 7140]
['contig_122333', 7140]
['contig_129356', 7140]
['contig_52312', 7140]
['contig_102275', 7139]
['contig_116736', 7139]
['contig_11758', 7139]
['contig_126986', 7139]
['contig_127816', 7139]
['contig_54862', 7139]
['contig_80488', 7139]
['contig_135991', 7138]
['contig_6331', 7138]
['contig_81844', 7138]
['contig_112444', 7137]
['contig_106796', 7136]
['contig_112979', 7136]
['contig_17049', 7136]
['contig_61710', 7136]
['contig_68182', 7136]
['contig_86936', 7135]
['contig_124391', 7134]
['contig_39541', 7134]
['contig_103232', 7133]
['contig_48266', 7133]
['contig_95257', 7133]
['contig_68916', 7132]
['contig_72972', 7132]
['contig_129208', 7131]
['contig_134089', 7131]
['contig_138133', 7131]
['contig_19999', 7131]
['contig_95670', 7131]
['contig_101374', 7130]
['contig_108462', 7130]
['contig_59366', 7130]
['contig_101665', 7129]
['contig_121720', 7129]
['contig_66924', 7129]
['contig_17848', 7128]
['contig_42231', 7128]
['contig_59344', 7128]
['contig_102572', 7127]
['contig_136297', 7127]
['contig_79596', 7127]
['contig_89640', 7127]
['contig_101586', 7126]
['contig_139628', 7126]
['contig_40237', 7126]
['contig_137626', 7125]
['contig_56998', 7124]
['contig_116413', 7123]
['contig_32386', 7123]
['contig_41716', 7123]
['contig_85995', 7122]
['contig_94768', 7122]
['contig_103678', 7121]
['contig_62701', 7121]
['contig_81931', 7121]
['contig_92942', 7121]
['contig_102339', 7120]
['contig_60400', 7120]
['contig_33592', 7118]
['contig_62820', 7118]
['contig_104312', 7117]
['contig_139812', 7117]
['contig_33295', 7117]
['contig_104302', 7116]
['contig_45458', 7116]
['contig_88770', 7116]
['contig_55161', 7115]
['contig_17943', 7114]
['contig_110181', 7113]
['contig_139309', 7113]
['contig_84643', 7113]
['contig_140757', 7112]
['contig_20349', 7112]
['contig_74128', 7112]
['contig_80854', 7112]
['contig_130750', 7111]
['contig_103450', 7110]
['contig_11698', 7110]
['contig_127075', 7110]
['contig_25269', 7110]
['contig_77705', 7110]
['contig_36604', 7109]
['contig_109150', 7108]
['contig_132845', 7108]
